-0.186718720857612,0.151751087303141,0.0773582233052689,0.0761927832054548,0.415309139702854,-0.0531745914078535,-0.147201625203345,-0.132403078205484,-0.238606778938437,0.0203275742489233,-0.0167600753887952,0.168633031664069,-0.180778551487428,-0.182611890998649,-0.0962102369944573,0.189706025217912,0.374463072334438
-0.190191092449855,0.183615655663777,0.0795580185457451,0.0685166084098539,0.389058485126171,-0.0512303306084577,-0.167952414119542,-0.125661223593338,-0.232414584995301,0.0315842033843872,-0.038282026287458,0.144419964893828,-0.183159372165131,-0.188630750042064,-0.0833738851061664,0.235816606236545,0.402790850439504
-0.194405744586902,0.207054547633587,0.085455135554941,0.061152206569142,0.355302281107356,-0.0510205812425536,-0.188937648760778,-0.127756704310798,-0.198370057494693,0.0441044649630496,-0.0642035524526307,0.111294951214285,-0.18685545648228,-0.194878007989027,-0.0770787584452319,0.27516809619515,0.431593645115899
-0.19763142942933,0.224147035497009,0.0865297897353187,0.0515958556927698,0.315656415576592,-0.0473457799476188,-0.205258875438825,-0.12275468667392,-0.170730518183903,0.055971871743738,-0.096615340530883,0.0771438909806428,-0.192654709224381,-0.199365294072733,-0.0747479048252654,0.309463686909046,0.448873418265112
-0.201971829813836,0.234026915882045,0.080490121759116,0.0331740557323975,0.27561115350267,-0.048426205432033,-0.207072595076426,-0.122910820791639,-0.162561186433966,0.0601897409875689,-0.122332766162655,0.0487578033228012,-0.201662722983236,-0.207580725470635,-0.0640638438729326,0.331655303237438,0.458398608032689
-0.19666387872506,0.233822986362742,0.0794225044374398,0.0356643372918496,0.230669302331733,-0.0390034044255007,-0.200445875997254,-0.108662741113189,-0.132966684597828,0.0597923220002723,-0.131082885199773,0.0249625874166313,-0.200659969266986,-0.207831109782268,-0.0600081035599279,0.341246510678595,0.456567526649661
-0.193750981299557,0.223534415737185,0.0829306669644518,0.0337364269869065,0.188570768143315,-0.0376366737036161,-0.198127744252861,-0.0912632643604355,-0.099523769172303,0.05507932042727,-0.128568311730283,-0.00270108387499764,-0.201247602583622,-0.19893849877446,-0.0621246429179029,0.341286535093898,0.443142457435061
-0.192937380145824,0.194753493698995,0.0979192640734131,0.0259461137107726,0.151072598375321,-0.037505963049323,-0.195646431634503,-0.0833159420627564,-0.068561610039877,0.0428338391026468,-0.123007482962637,-0.0418357723299053,-0.206647896413552,-0.195855561657561,-0.0707055004914138,0.330594828112938,0.42506905538337
-0.196044489072932,0.185593629039892,0.108108750217512,0.00890907796798025,0.132582253424035,-0.0334528973857011,-0.184775992990463,-0.0826132839666162,-0.0266725022167841,0.0178398902087467,-0.126813060447309,-0.0586648766971889,-0.215713370865972,-0.185736548053959,-0.0697477841157527,0.307980571092611,0.399660804398141
-0.204258640691878,0.183626326795594,0.118171369075162,-0.0075353142432722,0.112239718808908,-0.0353874884630213,-0.173010945857099,-0.0642715741201134,0.0133068119371935,0.00427763888347194,-0.126030221246948,-0.0635899985416387,-0.227924456620308,-0.162438269804381,-0.068445690113644,0.293219894151407,0.370036441094434
-0.197914322649935,0.171199261694003,0.125744464623515,-0.0240902992043935,0.0759621473209817,-0.0470688029663504,-0.165667111511981,-0.0585518126758241,0.051412553743451,-0.0154677059920902,-0.130471618887261,-0.0757201502208795,-0.242856696637734,-0.137783147371815,-0.0605700394213994,0.26755665016501,0.345092188163298
-0.200498891955197,0.15819702876126,0.133714142479032,-0.0410416722870143,0.0479001550893163,-0.0711889660950476,-0.165615940653345,-0.0598184028973676,0.0820537488930494,-0.0378511965172641,-0.138814859792862,-0.089672430434374,-0.257812391057351,-0.122608144624343,-0.0443761228583021,0.259599691477795,0.326730796653386
-0.208254686682199,0.142989478897687,0.138622509595554,-0.0565513362932893,0.0106534490091717,-0.0908567143408818,-0.153295237149838,-0.0678051601159159,0.104697834188233,-0.0611090088370356,-0.143616793646446,-0.0933863162660715,-0.271838870436671,-0.12375563191264,-0.029512927427017,0.26932239813115,0.299858978026612
-0.212647627541928,0.112922272463681,0.138431432382687,-0.07409056303436,-0.0130743527352669,-0.10094353092813,-0.138446293048508,-0.0548110637345791,0.114626702089168,-0.0742573022197463,-0.138411535788646,-0.104481772689652,-0.282785589852635,-0.0945479361452831,-0.0118658496584854,0.290843173858828,0.264725163245546
